date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price
2057-07-19,P001,93,E,South,23.18,6.81,3,3894,301,16.37
2057-07-20,P009,67,B,North,30.35,9.11,4,3777,102,21.240000000000002
2057-07-21,P017,77,C,East,88.36,34.96,1,2829,406,53.4
2057-07-22,P012,92,A,South,36.57,17.05,4,2787,190,19.52
2057-07-23,P002,96,B,East,34.65,14.4,4,3967,186,20.25
2057-07-24,P009,71,D,West,21.34,6.37,3,2466,251,14.969999999999999
2057-07-25,P012,91,A,East,11.45,1.19,2,3286,262,10.26
2057-07-26,P004,65,E,South,24.43,7.82,4,4506,104,16.61
2057-07-27,P012,83,E,South,75.07,4.85,4,1391,368,70.22
2057-07-28,P018,95,B,North,97.29,20.49,3,2373,322,76.80000000000001
2057-07-29,P003,79,D,South,76.94,23.19,5,4667,281,53.75
2057-07-30,P001,69,B,West,86.79,20.7,5,2094,121,66.09
2057-07-31,P018,86,D,North,80.81,15.02,3,3891,340,65.79
2057-08-01,P008,78,B,South,36.64,15.05,5,2692,165,21.59
2057-08-02,P019,91,C,South,75.81,27.67,5,2024,63,48.14
2057-08-03,P004,75,C,South,77.55,8.4,4,2417,372,69.14999999999999
2057-08-04,P016,77,C,South,33.27,22.71,2,2993,136,10.560000000000002
2057-08-05,P017,64,B,West,92.86,2.29,3,815,198,90.57
2057-08-06,P009,86,A,South,99.82,45.65,5,1793,55,54.169999999999995
2057-08-07,P008,83,E,North,60.52,13.19,5,4433,422,47.330000000000005
2057-08-08,P020,72,A,South,38.49,6.43,2,526,411,32.06
2057-08-09,P019,86,E,North,42.18,9.76,5,1255,375,32.42
2057-08-10,P007,95,D,North,62.42,14.76,3,2521,297,47.660000000000004
2057-08-11,P012,82,C,South,10.7,4.84,1,264,406,5.859999999999999
2057-08-12,P001,87,C,West,37.75,16.16,1,4271,450,21.59
2057-08-13,P017,87,E,South,14.41,1.19,1,2872,257,13.22
2057-08-14,P006,72,C,South,66.18,18.07,3,946,371,48.11000000000001
2057-08-15,P005,105,A,North,64.36,45.8,1,4891,300,18.560000000000002
2057-08-16,P020,80,B,East,63.19,20.18,3,279,243,43.01
2057-08-17,P007,91,C,East,23.59,10.1,2,4121,393,13.49
2057-08-18,P012,92,C,West,95.01,18.38,1,231,423,76.63000000000001
2057-08-19,P005,83,D,North,58.08,6.27,5,2654,119,51.81
2057-08-20,P002,91,B,West,60.03,29.4,3,542,219,30.630000000000003
2057-08-21,P004,87,E,South,58.98,11.29,4,2887,110,47.69
2057-08-22,P017,70,B,South,57.2,16.42,1,4283,53,40.78
2057-08-23,P008,81,B,West,94.46,21.73,4,2704,241,72.72999999999999
2057-08-24,P020,78,E,North,64.18,14.31,1,2232,67,49.870000000000005
2057-08-25,P005,80,B,South,53.66,24.42,4,774,166,29.239999999999995
2057-08-26,P017,72,D,North,78.98,9.71,2,161,374,69.27000000000001
2057-08-27,P020,96,A,South,32.63,2.91,1,4757,365,29.720000000000002
2057-08-28,P004,101,B,South,27.28,19.47,5,1068,191,7.810000000000002
2057-08-29,P018,94,A,West,49.53,6.87,3,3634,232,42.660000000000004
2057-08-30,P018,97,D,West,11.41,2.56,3,3948,400,8.85
2057-08-31,P018,81,D,North,36.42,11.53,1,674,33,24.89
2057-09-01,P016,78,B,East,47.81,22.57,4,1913,445,25.240000000000002
2057-09-02,P011,77,C,East,62.08,24.84,3,3541,337,37.239999999999995
2057-09-03,P008,91,B,East,58.89,9.07,5,1360,76,49.82
2057-09-04,P012,87,A,South,43.07,19.1,5,1082,249,23.97
2057-09-05,P018,84,D,East,40.89,12.72,1,4093,31,28.17
2057-09-06,P018,98,A,West,10.12,7.43,1,818,478,2.6899999999999995
2057-09-07,P008,89,A,East,89.3,14.19,4,3943,302,75.11
2057-09-08,P016,76,E,East,30.81,9.2,5,3182,321,21.61
2057-09-09,P017,78,D,East,42.22,20.99,4,2167,221,21.23
2057-09-10,P002,92,D,East,11.82,2.02,1,2948,476,9.8
2057-09-11,P015,95,A,East,96.12,21.89,2,1668,188,74.23
2057-09-12,P007,90,D,North,54.51,15.94,1,674,69,38.57
2057-09-13,P001,104,B,West,12.09,1.29,2,4265,91,10.8
2057-09-14,P002,101,E,East,32.61,7.99,3,1152,137,24.619999999999997
2057-09-15,P004,89,B,South,89.13,17.43,3,3255,231,71.69999999999999
2057-09-16,P016,77,C,North,43.81,0.66,4,4345,147,43.150000000000006
2057-09-17,P012,72,C,South,72.05,21.95,5,2232,438,50.099999999999994
2057-09-18,P017,81,A,West,65.25,8.92,1,1340,60,56.33
2057-09-19,P004,93,C,East,52.47,15.28,3,4161,262,37.19
2057-09-20,P016,103,B,West,84.99,34.44,4,1187,484,50.55
2057-09-21,P007,89,C,East,13.63,5.61,3,766,247,8.02
2057-09-22,P008,97,A,East,92.12,8.26,3,978,138,83.86
2057-09-23,P009,83,D,South,74.62,41.93,2,562,327,32.690000000000005
2057-09-24,P014,91,E,West,87.73,18.8,1,4377,404,68.93
2057-09-25,P009,93,A,East,11.52,6.44,5,1500,460,5.079999999999999
2057-09-26,P015,65,A,West,17.63,9.54,5,1089,13,8.09
2057-09-27,P004,81,A,East,28.53,7.46,4,4780,289,21.07
2057-09-28,P003,95,B,West,63.42,15.23,4,3649,468,48.19
2057-09-29,P010,88,D,West,18.32,6.62,5,2158,170,11.7
2057-09-30,P004,73,A,East,93.84,25.59,2,300,196,68.25
2057-10-01,P018,61,D,West,77.37,28.96,1,3203,226,48.410000000000004
2057-10-02,P011,82,A,East,82.68,12.88,3,1315,104,69.80000000000001
2057-10-03,P019,85,B,East,62.55,12.53,5,4254,203,50.019999999999996
2057-10-04,P019,76,A,East,66.79,25.38,1,4156,342,41.41000000000001
2057-10-05,P018,87,C,North,29.9,13.09,2,4410,435,16.81
2057-10-06,P013,90,B,East,91.9,11.11,1,3963,213,80.79
2057-10-07,P004,92,A,West,68.4,4.54,5,305,85,63.86000000000001
2057-10-08,P003,62,A,North,47.6,17.45,5,2787,447,30.150000000000002
2057-10-09,P016,72,A,East,89.35,17.87,2,510,269,71.47999999999999
2057-10-10,P014,82,C,West,87.74,52.0,2,4378,334,35.739999999999995
2057-10-11,P010,91,C,West,10.05,3.46,1,3001,443,6.590000000000001
2057-10-12,P006,90,A,West,93.24,27.77,3,3968,58,65.47
2057-10-13,P008,90,C,North,42.71,12.1,3,1477,206,30.61
2057-10-14,P016,82,A,South,47.99,11.77,4,931,244,36.22
2057-10-15,P010,82,C,South,17.68,4.99,4,3785,166,12.69
2057-10-16,P007,78,D,North,88.98,42.66,3,4330,13,46.32000000000001
2057-10-17,P019,93,A,East,58.53,15.99,4,3251,51,42.54
2057-10-18,P018,76,A,South,91.51,49.95,2,4306,111,41.56
2057-10-19,P013,94,E,South,80.27,19.03,5,4452,282,61.239999999999995
2057-10-20,P008,88,E,West,90.82,20.49,4,4178,224,70.33
2057-10-21,P014,85,B,West,95.34,1.86,1,1640,214,93.48
2057-10-22,P009,79,D,East,89.73,23.54,2,4744,468,66.19
2057-10-23,P012,72,D,South,28.89,4.85,5,4082,211,24.04
2057-10-24,P006,79,B,West,16.31,2.18,3,286,107,14.129999999999999
2057-10-25,P020,82,E,North,65.82,18.52,3,3700,170,47.3
2057-10-26,P012,62,B,East,23.96,12.27,5,1820,229,11.690000000000001
2057-10-27,P019,84,E,West,87.68,44.84,1,4026,414,42.84
2057-10-28,P012,95,A,West,95.27,30.01,4,337,168,65.25999999999999
2057-10-29,P007,91,B,West,20.91,6.49,1,1444,181,14.42
2057-10-30,P015,81,C,North,31.23,12.9,5,233,486,18.33
2057-10-31,P016,86,E,North,66.27,15.5,1,779,252,50.769999999999996
2057-11-01,P004,80,A,West,75.27,25.98,5,424,65,49.28999999999999
2057-11-02,P006,87,C,East,56.11,9.74,5,178,257,46.37
2057-11-03,P016,101,C,West,43.21,15.43,1,1332,317,27.78
2057-11-04,P015,95,D,South,37.54,2.26,4,1430,180,35.28
2057-11-05,P002,91,E,West,69.94,27.51,1,2313,271,42.42999999999999
2057-11-06,P003,81,A,North,77.01,10.04,1,4752,378,66.97
2057-11-07,P015,93,E,South,36.0,7.89,5,3009,247,28.11
2057-11-08,P008,69,A,North,39.34,9.35,5,326,83,29.990000000000002
2057-11-09,P012,83,E,East,51.41,13.49,5,4127,211,37.919999999999995
2057-11-10,P002,92,C,East,50.52,19.61,1,4575,436,30.910000000000004
2057-11-11,P015,93,D,West,85.84,9.81,4,2772,105,76.03
2057-11-12,P008,93,B,East,49.32,6.32,5,1890,106,43.0
2057-11-13,P011,89,E,South,98.06,34.82,5,796,235,63.24
2057-11-14,P017,84,C,North,37.99,22.25,4,4513,212,15.740000000000002
2057-11-15,P001,91,B,West,72.35,13.98,2,4824,156,58.36999999999999
2057-11-16,P020,76,B,East,78.3,15.71,2,650,423,62.589999999999996
2057-11-17,P015,78,B,North,66.74,18.46,5,4085,433,48.279999999999994
2057-11-18,P002,87,C,North,43.03,23.97,1,3522,116,19.060000000000002
2057-11-19,P010,88,A,East,33.17,18.33,4,705,488,14.840000000000003
2057-11-20,P020,68,B,West,64.39,27.39,1,3582,68,37.0
2057-11-21,P006,91,D,North,69.28,6.99,4,4581,466,62.29
2057-11-22,P003,94,A,West,33.19,9.36,3,1326,241,23.83
2057-11-23,P013,85,C,North,40.28,8.58,2,3391,343,31.700000000000003
2057-11-24,P015,110,B,West,87.59,6.07,4,4200,100,81.52000000000001
2057-11-25,P006,79,C,West,82.95,20.63,3,3179,360,62.32000000000001
2057-11-26,P009,83,C,East,26.54,12.2,5,632,24,14.34
2057-11-27,P010,82,B,North,94.0,13.83,1,1619,229,80.17
2057-11-28,P009,85,C,East,66.52,29.95,4,4776,395,36.56999999999999
2057-11-29,P018,83,D,South,54.71,24.33,5,2111,57,30.380000000000003
2057-11-30,P009,72,D,West,28.08,15.46,1,4409,46,12.619999999999997
2057-12-01,P018,81,E,North,75.72,1.34,3,674,120,74.38
2057-12-02,P009,85,B,East,92.87,41.78,4,230,133,51.09
2057-12-03,P005,99,B,South,15.85,3.07,4,3718,488,12.78
2057-12-04,P013,108,B,West,56.87,23.08,1,2174,496,33.79
2057-12-05,P012,100,E,North,88.94,39.58,1,2308,223,49.36
2057-12-06,P009,79,D,East,95.73,11.4,2,793,211,84.33
2057-12-07,P019,79,D,North,16.49,6.1,1,3717,349,10.389999999999999
2057-12-08,P020,85,B,West,81.19,41.31,5,2000,107,39.879999999999995
2057-12-09,P001,104,C,South,35.33,23.89,5,2349,80,11.439999999999998
2057-12-10,P011,85,A,West,58.74,15.6,3,2839,336,43.14
2057-12-11,P005,73,A,North,80.54,46.12,4,4476,11,34.42000000000001
2057-12-12,P007,81,B,West,59.06,10.4,4,2340,71,48.660000000000004
2057-12-13,P013,94,B,East,19.91,5.69,4,3274,441,14.219999999999999
2057-12-14,P006,93,D,North,63.15,33.78,5,2881,196,29.369999999999997
2057-12-15,P013,84,D,North,20.6,3.47,1,804,281,17.130000000000003
2057-12-16,P006,93,C,North,41.27,6.3,1,2692,460,34.970000000000006
2057-12-17,P015,64,D,South,60.24,20.32,4,1452,96,39.92
2057-12-18,P008,88,A,South,99.23,20.12,4,812,230,79.11
2057-12-19,P011,95,A,North,75.42,29.77,5,4665,198,45.650000000000006
2057-12-20,P010,78,D,South,37.3,5.27,4,3321,144,32.03
2057-12-21,P009,78,A,South,88.89,14.61,5,3252,279,74.28
2057-12-22,P004,68,A,East,30.35,5.35,3,4691,329,25.0
2057-12-23,P014,102,A,South,44.56,6.66,3,228,250,37.900000000000006
2057-12-24,P004,79,A,South,68.23,28.78,1,1376,131,39.45
2057-12-25,P015,89,E,South,46.95,21.09,1,2738,49,25.860000000000003
2057-12-26,P010,93,B,North,75.66,24.11,1,3275,25,51.55
2057-12-27,P014,102,C,North,68.55,20.01,4,4937,123,48.53999999999999
2057-12-28,P006,85,E,South,70.06,27.65,1,465,190,42.410000000000004
2057-12-29,P016,81,C,East,47.82,9.37,5,195,338,38.45
2057-12-30,P012,88,E,South,14.96,2.56,3,3127,247,12.4
2057-12-31,P004,99,E,East,88.54,45.4,2,2806,74,43.14000000000001
2058-01-01,P001,85,C,West,16.66,4.63,1,3294,369,12.030000000000001
2058-01-02,P004,77,B,East,51.76,14.91,5,4188,485,36.849999999999994
2058-01-03,P013,71,D,South,37.17,3.65,5,4225,438,33.52
2058-01-04,P007,75,E,East,36.67,2.95,1,1298,240,33.72
2058-01-05,P015,95,B,East,30.4,2.7,1,4922,269,27.7
2058-01-06,P006,84,D,East,34.45,10.56,2,3843,250,23.89
2058-01-07,P014,81,C,West,95.98,26.97,5,501,226,69.01
2058-01-08,P018,80,E,South,97.48,14.3,4,1042,434,83.18
2058-01-09,P004,88,D,East,61.38,11.43,2,3208,441,49.95
2058-01-10,P001,84,B,South,57.22,13.15,2,4716,437,44.07
2058-01-11,P003,84,D,West,14.35,2.77,2,1055,458,11.58
2058-01-12,P013,100,C,North,82.34,28.95,2,4246,161,53.39
2058-01-13,P018,102,D,South,25.35,15.73,4,1489,208,9.620000000000001
2058-01-14,P004,71,A,North,22.83,4.03,1,4805,231,18.799999999999997
2058-01-15,P004,90,E,West,48.17,14.61,4,3284,98,33.56
2058-01-16,P011,79,B,West,41.28,13.1,3,2190,432,28.18
2058-01-17,P014,84,B,North,18.7,7.12,5,3459,382,11.579999999999998
2058-01-18,P007,90,E,South,23.31,14.39,5,3045,443,8.919999999999998
2058-01-19,P003,85,E,North,99.31,7.01,4,2219,72,92.3
2058-01-20,P007,89,A,West,76.13,23.61,2,1589,474,52.519999999999996
2058-01-21,P008,94,A,West,63.87,5.38,1,1990,109,58.489999999999995
2058-01-22,P012,90,B,South,37.33,6.17,5,1998,405,31.159999999999997
2058-01-23,P007,81,D,South,48.56,11.89,4,1922,315,36.67
2058-01-24,P016,81,E,East,66.52,20.86,4,1241,29,45.66
2058-01-25,P017,73,A,North,80.59,15.08,3,4594,391,65.51
2058-01-26,P004,79,A,South,95.18,11.4,1,1900,485,83.78
2058-01-27,P017,107,A,South,21.04,1.37,5,2116,328,19.669999999999998
2058-01-28,P018,79,D,North,27.25,9.32,4,3512,173,17.93
2058-01-29,P004,75,B,West,61.08,28.27,2,3097,171,32.81
2058-01-30,P017,90,B,North,94.46,13.35,3,947,253,81.11
2058-01-31,P015,86,A,North,50.73,12.85,4,600,206,37.879999999999995
2058-02-01,P017,85,D,West,67.06,11.33,4,1684,228,55.730000000000004
2058-02-02,P013,101,D,North,36.44,13.77,5,3130,364,22.669999999999998
2058-02-03,P003,93,B,South,83.06,17.21,4,4487,363,65.85
2058-02-04,P012,82,E,North,64.47,7.22,4,4109,163,57.25
2058-02-05,P017,83,A,South,44.36,18.22,2,197,338,26.14
2058-02-06,P007,82,D,West,58.84,4.2,1,992,480,54.64
2058-02-07,P007,96,E,North,72.53,25.55,1,540,37,46.980000000000004
2058-02-08,P011,84,C,East,29.22,10.0,3,1126,411,19.22
2058-02-09,P016,69,A,North,40.73,10.16,5,3337,280,30.569999999999997
2058-02-10,P004,87,C,North,32.55,12.23,4,4807,17,20.319999999999997
2058-02-11,P016,72,B,South,96.41,10.85,3,2775,181,85.56
2058-02-12,P005,109,B,South,13.87,5.71,2,4545,143,8.16
2058-02-13,P019,78,B,East,15.08,3.01,1,4167,337,12.07
2058-02-14,P014,86,D,East,42.02,9.82,4,1191,125,32.2
2058-02-15,P007,90,D,West,58.42,26.34,5,942,488,32.08
2058-02-16,P009,84,E,West,39.6,8.24,5,3972,326,31.36
2058-02-17,P013,84,C,North,87.12,13.92,5,2277,263,73.2
2058-02-18,P016,92,B,South,25.24,1.5,3,4680,302,23.74
2058-02-19,P004,103,B,North,42.82,1.83,1,4311,177,40.99
2058-02-20,P007,95,D,South,53.92,23.36,2,487,120,30.560000000000002
2058-02-21,P003,102,D,West,28.19,12.38,1,3326,26,15.81
2058-02-22,P020,77,D,South,36.11,15.51,1,2813,224,20.6
2058-02-23,P015,91,A,South,95.27,42.24,5,2409,116,53.029999999999994
2058-02-24,P014,89,C,West,56.82,2.37,1,3130,451,54.45
2058-02-25,P007,91,C,West,88.27,16.93,1,2037,207,71.34
2058-02-26,P018,101,A,South,34.24,10.01,3,845,339,24.230000000000004
2058-02-27,P005,85,B,East,65.11,30.39,1,1585,365,34.72
2058-02-28,P020,83,E,South,78.69,23.83,2,681,231,54.86
2058-03-01,P008,93,E,West,47.94,6.51,1,4878,315,41.43
2058-03-02,P020,70,B,East,66.22,13.47,5,821,160,52.75
2058-03-03,P018,85,E,East,87.69,8.9,4,3891,195,78.78999999999999
2058-03-04,P019,86,D,North,22.67,9.24,3,149,228,13.430000000000001
2058-03-05,P020,78,C,West,41.93,6.99,1,4816,399,34.94
2058-03-06,P003,98,D,North,84.15,42.87,1,4898,465,41.28000000000001
2058-03-07,P006,77,E,West,30.78,1.73,1,294,499,29.05
2058-03-08,P018,86,E,East,60.05,8.09,5,2500,346,51.959999999999994
2058-03-09,P015,91,C,East,49.42,7.86,5,2245,45,41.56
2058-03-10,P014,101,D,West,69.84,43.24,4,4292,422,26.6
2058-03-11,P008,88,C,East,70.12,10.29,1,1825,233,59.830000000000005
2058-03-12,P011,97,E,West,62.06,24.83,2,4389,93,37.230000000000004
2058-03-13,P011,95,C,South,95.21,40.97,3,1444,412,54.239999999999995
2058-03-14,P012,89,C,West,25.78,2.56,4,3890,232,23.220000000000002
2058-03-15,P016,77,E,West,85.16,29.44,2,643,418,55.72
2058-03-16,P007,73,C,South,54.05,3.68,3,2947,239,50.37
2058-03-17,P003,89,D,East,69.56,38.38,1,3762,263,31.18
2058-03-18,P002,82,E,East,34.64,18.72,2,2197,53,15.920000000000002
2058-03-19,P003,97,C,East,18.52,3.2,3,2444,436,15.32
2058-03-20,P008,95,B,North,79.99,8.28,5,869,87,71.71
2058-03-21,P020,86,D,North,32.66,13.59,1,1766,379,19.069999999999997
2058-03-22,P008,76,D,West,45.13,16.15,3,2522,15,28.980000000000004
2058-03-23,P004,93,D,West,14.28,1.83,5,146,313,12.45
2058-03-24,P013,78,A,West,68.52,10.34,4,690,239,58.17999999999999
2058-03-25,P017,80,E,South,71.87,11.5,2,4509,367,60.370000000000005
2058-03-26,P018,78,A,South,91.15,17.81,5,2546,307,73.34
2058-03-27,P005,86,C,North,90.19,1.22,5,2225,465,88.97
2058-03-28,P012,100,E,South,73.46,25.41,1,1550,179,48.05
2058-03-29,P002,88,D,West,38.99,13.97,3,1694,327,25.020000000000003
2058-03-30,P010,83,D,South,43.72,16.87,1,3170,136,26.849999999999998
2058-03-31,P007,73,D,West,44.35,15.18,2,3677,349,29.17
2058-04-01,P015,93,D,East,21.67,4.46,2,689,92,17.21
2058-04-02,P007,80,C,East,95.26,26.8,3,2797,257,68.46000000000001
2058-04-03,P015,89,B,North,83.63,19.15,5,4732,440,64.47999999999999
2058-04-04,P016,84,E,West,23.07,7.76,4,1104,164,15.31
2058-04-05,P001,96,B,East,95.18,19.68,4,2837,464,75.5
2058-04-06,P015,86,E,West,85.89,36.71,1,1913,132,49.18
2058-04-07,P003,87,D,South,92.7,40.66,3,1537,457,52.040000000000006
2058-04-08,P010,93,A,East,35.71,7.07,2,2013,14,28.64
2058-04-09,P016,109,C,South,40.2,12.68,4,1125,275,27.520000000000003
2058-04-10,P002,97,E,West,52.29,21.95,2,2922,254,30.34
2058-04-11,P017,87,D,North,30.18,2.9,1,4430,418,27.28
2058-04-12,P001,88,A,East,51.89,8.41,3,952,60,43.480000000000004
2058-04-13,P004,83,D,North,10.83,4.26,4,2549,109,6.57
2058-04-14,P011,79,C,East,88.98,6.59,4,2682,340,82.39
2058-04-15,P017,83,A,East,24.61,6.93,4,105,28,17.68
2058-04-16,P002,80,E,East,55.08,37.81,3,2974,284,17.269999999999996
2058-04-17,P001,95,E,North,93.59,23.99,4,2882,230,69.60000000000001
2058-04-18,P006,77,E,East,83.89,51.89,2,4646,267,32.0
2058-04-19,P011,102,E,South,79.85,25.41,1,2400,27,54.44
2058-04-20,P004,96,A,West,64.49,15.92,2,1989,483,48.56999999999999
2058-04-21,P011,88,C,East,49.26,21.46,3,1633,127,27.799999999999997
2058-04-22,P005,88,A,East,50.14,8.98,5,415,280,41.16
2058-04-23,P010,83,E,South,17.83,5.62,3,3019,423,12.209999999999997
2058-04-24,P005,91,C,North,15.83,2.94,2,589,47,12.89
2058-04-25,P003,99,B,North,85.91,36.05,2,3200,304,49.86
2058-04-26,P006,81,B,South,46.78,5.46,3,733,479,41.32
2058-04-27,P013,73,A,East,14.86,1.88,5,4794,312,12.98
2058-04-28,P016,95,E,South,69.67,12.96,5,3575,221,56.71
2058-04-29,P007,92,B,South,71.5,12.14,3,3946,367,59.36
2058-04-30,P018,77,B,West,30.47,4.52,1,3009,113,25.95
2058-05-01,P003,81,D,West,46.96,15.77,4,555,224,31.19
2058-05-02,P006,80,D,East,61.61,23.27,4,3270,36,38.34
2058-05-03,P010,81,C,South,63.67,21.01,3,2601,31,42.66
2058-05-04,P016,85,C,North,56.0,4.6,4,3345,158,51.4
2058-05-05,P013,86,E,North,42.78,10.0,3,2202,45,32.78
2058-05-06,P009,82,B,West,16.19,3.93,5,712,113,12.260000000000002
2058-05-07,P016,81,A,North,12.01,3.71,2,273,232,8.3
2058-05-08,P011,86,A,South,51.36,25.3,3,4987,202,26.06
2058-05-09,P009,90,D,West,28.26,12.88,3,3205,376,15.38
2058-05-10,P010,85,C,West,94.46,25.22,4,3474,241,69.24
2058-05-11,P011,100,E,East,67.64,11.51,5,4649,452,56.13
2058-05-12,P015,94,D,West,62.7,17.57,3,1488,190,45.13
2058-05-13,P013,73,D,West,46.59,16.99,4,4115,333,29.600000000000005
2058-05-14,P017,94,E,North,39.66,2.48,3,1587,418,37.18
2058-05-15,P004,95,E,West,26.18,5.33,3,2723,204,20.85
2058-05-16,P011,84,B,West,15.41,1.52,5,1795,294,13.89
2058-05-17,P001,74,E,East,67.1,26.49,2,4581,86,40.61
2058-05-18,P001,89,E,East,80.13,27.64,2,1128,221,52.489999999999995
2058-05-19,P003,88,D,West,87.2,48.88,4,3638,466,38.32
2058-05-20,P015,77,D,North,75.19,12.38,5,3420,327,62.809999999999995
2058-05-21,P001,74,A,South,90.73,13.66,5,644,275,77.07000000000001
2058-05-22,P016,88,A,North,98.45,19.14,5,1604,269,79.31
2058-05-23,P017,86,A,South,96.55,4.15,5,2628,402,92.39999999999999
2058-05-24,P009,84,E,East,63.3,5.95,5,2658,342,57.349999999999994
2058-05-25,P005,88,B,West,30.18,5.38,3,4096,293,24.8
2058-05-26,P006,78,D,North,19.57,5.77,3,4240,89,13.8
2058-05-27,P015,84,C,North,99.45,9.85,4,2144,252,89.60000000000001
2058-05-28,P009,94,B,South,37.76,7.8,1,210,19,29.959999999999997
2058-05-29,P003,85,C,South,13.06,6.33,3,1633,75,6.73
2058-05-30,P019,72,E,West,45.19,18.68,3,2422,297,26.509999999999998
2058-05-31,P013,84,C,West,77.33,31.94,1,3784,121,45.39
2058-06-01,P013,78,A,East,90.17,6.33,1,1580,51,83.84
2058-06-02,P003,91,D,West,52.98,12.37,1,4100,496,40.61
2058-06-03,P020,92,B,North,36.46,14.29,1,2361,332,22.17
2058-06-04,P014,72,A,North,80.06,20.34,5,1857,347,59.72
2058-06-05,P002,96,D,North,55.34,16.29,1,3057,484,39.050000000000004
2058-06-06,P010,78,A,South,17.74,4.11,2,755,454,13.629999999999999
2058-06-07,P009,104,B,West,89.9,44.77,4,4078,118,45.13
2058-06-08,P013,88,E,West,69.02,22.98,1,1866,265,46.03999999999999
2058-06-09,P011,76,C,South,13.31,8.48,3,4466,260,4.83
2058-06-10,P002,77,E,North,10.82,8.6,5,1369,342,2.2200000000000006
2058-06-11,P016,92,C,South,17.89,7.77,4,832,423,10.120000000000001
2058-06-12,P005,85,C,East,83.98,44.16,2,683,26,39.82000000000001
2058-06-13,P001,88,B,North,53.32,24.49,2,1678,396,28.830000000000002
2058-06-14,P008,105,B,North,40.18,11.9,2,145,250,28.28
2058-06-15,P016,82,E,East,32.44,16.0,5,855,162,16.439999999999998
2058-06-16,P014,90,D,North,55.62,5.47,2,3961,261,50.15
2058-06-17,P002,103,D,North,17.47,0.6,1,4501,19,16.869999999999997
2058-06-18,P018,92,E,West,65.55,26.83,4,4614,19,38.72
2058-06-19,P007,73,C,North,44.25,10.87,5,3372,202,33.38
2058-06-20,P012,94,B,North,87.26,29.0,5,2145,132,58.260000000000005
2058-06-21,P015,77,E,South,77.9,10.85,2,4082,384,67.05000000000001
2058-06-22,P002,103,D,East,11.65,7.7,4,2581,305,3.95
2058-06-23,P017,81,C,North,24.98,10.54,2,4105,485,14.440000000000001
2058-06-24,P011,119,D,South,52.66,44.08,5,3679,114,8.579999999999998
2058-06-25,P002,104,C,North,69.28,33.49,2,4570,234,35.79
2058-06-26,P019,81,D,South,74.36,3.11,1,458,408,71.25
2058-06-27,P005,89,A,South,83.46,41.23,4,928,46,42.23
2058-06-28,P017,97,C,East,14.43,4.87,4,3404,410,9.559999999999999
2058-06-29,P016,97,C,South,11.66,7.7,5,3059,63,3.96
2058-06-30,P013,94,C,West,64.05,28.31,3,2467,467,35.739999999999995
2058-07-01,P013,102,A,North,75.14,28.26,1,3739,348,46.879999999999995
2058-07-02,P013,88,A,West,80.8,41.01,2,3822,23,39.79
2058-07-03,P005,85,D,West,24.01,4.49,5,2767,83,19.520000000000003
2058-07-04,P005,86,B,East,97.19,12.72,1,2490,231,84.47
2058-07-05,P020,98,D,West,30.65,3.47,3,1484,258,27.18
2058-07-06,P019,93,C,East,32.53,6.67,4,175,417,25.86
2058-07-07,P007,92,C,North,23.89,3.84,1,3008,171,20.05
2058-07-08,P011,97,D,North,13.89,2.7,5,2694,423,11.190000000000001
2058-07-09,P001,69,E,East,82.88,23.95,4,3700,347,58.92999999999999
2058-07-10,P007,92,B,South,10.51,4.83,3,1230,128,5.68
2058-07-11,P003,91,A,East,51.74,17.91,4,659,320,33.83
2058-07-12,P013,106,B,East,18.28,2.86,5,3738,358,15.420000000000002
2058-07-13,P003,74,E,West,14.03,3.84,4,288,444,10.19
2058-07-14,P006,105,D,North,94.12,32.57,1,1994,227,61.550000000000004
2058-07-15,P015,90,D,North,84.29,29.87,1,4978,274,54.42
2058-07-16,P004,94,C,North,45.54,13.55,3,1389,427,31.99
2058-07-17,P005,106,D,East,51.27,22.33,2,4425,24,28.940000000000005
2058-07-18,P003,95,E,East,88.13,23.24,5,473,125,64.89
2058-07-19,P019,93,D,North,81.72,27.62,3,2596,165,54.099999999999994
2058-07-20,P016,92,D,East,72.25,13.39,3,4675,328,58.86
2058-07-21,P017,84,E,North,58.29,9.01,1,1504,15,49.28
2058-07-22,P009,89,A,West,64.7,3.69,2,1297,141,61.010000000000005
2058-07-23,P009,82,B,West,45.4,18.09,1,2043,215,27.31
2058-07-24,P014,89,D,East,57.53,25.12,4,4613,381,32.41
